date,China,South Korea,Cruise Ship(Diamond Princess),Italy,Iran,Japan,Singapore,US,Kuwait,Germany,Thailand,France,Bahrain,Taiwan,Australia,Spain,Malaysia,United Arab Emirates,United Kingdom,Vietnam,Canada,Switzerland,Iraq,Sweden,Oman,Norway,Austria,Croatia,Greece,India,Israel,Lebanon,Philippines,Finland,Pakistan,Russia,Afghanistan,Algeria,Belgium,Brazil,Cambodia,Denmark,Egypt,Estonia,Georgia,Nepal,Netherlands,North Macedonia,Romania,San Marino,Sri Lanka,Mexico,Azerbaijan,Belarus,Iceland,Lithuania,New Zealand,Nigeria,Turkey,Portugal,Czechia,Ireland,Chile,Ecuador,Poland,Luxembourg,Saudi Arabia,Indonesia,South Africa,Peru,Dominican Republic,Panama,Colombia,Serbia,Argentina,Slovenia,Qatar,Ukraine,Morocco,Armenia,Hungary,Bosnia and Herzegovina,Latvia,Moldova,Tunisia,Bulgaria,Slovakia,Andorra,Kazakhstan,Costa Rica,Uruguay,Cyprus,Burkina Faso,Jordan,Albania,Cameroon,Cuba,Ghana,Senegal,Cote d'Ivoire,Malta,Uzbekistan,Honduras,Mauritius,Venezuela,West Bank and Gaza,Brunei,Kosovo,Montenegro,Bolivia,Kyrgyzstan,Congo (Kinshasa),Trinidad and Tobago,Rwanda,Kenya,Niger,Paraguay,Liechtenstein,Madagascar,Monaco,Bangladesh,Uganda,Jamaica,Guatemala,Zambia,Togo,Barbados,Djibouti,El Salvador,Mali,Guinea,Ethiopia,The Bahamas,Tanzania,Maldives,Congo (Brazzaville),Guyana,Gabon,Haiti,Equatorial Guinea,Eritrea,Burma,Namibia,Mongolia,Saint Lucia,Benin,Dominica,Libya,Laos,Suriname,Seychelles,Mozambique,Syria,Guinea-Bissau,Grenada,Eswatini,MS Zaandam,Saint Kitts and Nevis,Zimbabwe,Angola,Antigua and Barbuda,Chad,Sudan,Liberia,Holy See,Mauritania,Cabo Verde,Fiji,Somalia,Nicaragua,Bhutan,Botswana,The Gambia,Belize,Central African Republic,Sierra Leone,Burundi,Papua New Guinea,Saint Vincent and the Grenadines,Timor-Leste,Martinique,French Guiana,Reunion,Guadeloupe,Puerto Rico,Guam,Aruba,Jersey,Republic of the Congo,Mayotte,Guernsey,Greenland,Curacao,Cayman Islands,Fench Guiana,Saint Martin,Faroe Islands,Saint Barthelemy,Gibraltar,French Polynesia,Taipei and environs,occupied Palestinian territory,Republic of Moldova,Channel Islands,Palestine,Bosnia,Vatican City,Cape Verde,East Timor
2020-03-14 00:00:00,80945,7979,696,17660,11364,701,200,1950,80,3675,75,3667,18,50,1,5232,197,85,801,47,157,1139,101,814,19,996,302,32,190,82,161,77,64,155,28,45,7,26,556,151,5,804,80,79,25,1,804,14,89,80,6,12,15,27,134,6,5,2,5,112,141,90,43,17,68,34,86,69,24,28,5,27,13,35,31,141,320,3,7,8,19,13,17,6,16,23,32,1,4,23,0,14,2,1,33,2,4,2,10,1,12,0,2,0,0,0,11,0,0,2,0,2,1,0,1,0,6,1,0,2,3,0,8,0,0,1,0,0,0,0,1,1,0,0,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,5,1,0,0,2,0,0,0,1,0,0,1,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0
2020-03-15 00:00:00,80977,8086,696,21157,12729,773,212,2726,104,4585,82,4480,210,53,250,6391,238,85,1143,53,196,1359,110,961,19,1090,655,38,228,102,193,93,111,225,31,59,11,37,689,151,7,836,109,115,30,1,959,14,123,80,10,26,15,27,156,8,6,2,5,169,189,129,61,28,103,51,103,96,38,38,11,36,22,46,34,181,337,3,17,18,30,18,26,12,18,41,44,1,6,26,4,26,2,1,38,2,4,3,10,1,18,0,2,0,2,0,40,0,0,10,0,2,2,1,1,0,6,4,0,2,3,0,8,1,0,1,0,0,0,0,1,1,0,0,10,0,1,1,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,5,6,1,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16 00:00:00,81003,8162,696,21157,13938,773,226,3276,112,5426,114,4511,210,59,297,7798,428,86,1144,56,250,2200,110,1022,20,1207,800,49,228,113,200,110,140,243,53,63,16,48,886,162,7,875,110,135,30,1,1135,14,131,92,11,41,15,27,161,12,8,2,6,245,231,129,61,28,119,59,103,117,51,43,11,43,34,46,45,219,337,3,28,23,32,21,30,12,18,43,54,1,8,27,4,26,2,7,42,2,4,6,10,1,21,1,3,0,8,0,50,2,0,10,0,2,2,1,1,0,6,4,0,2,5,0,8,1,0,1,0,0,0,0,1,1,0,0,13,1,4,1,0,1,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,9,0,7,1,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17 00:00:00,81033,8236,696,27980,14991,82,243,4632,123,7272,147,6650,214,67,377,9942,566,98,1551,61,415,2200,124,1103,22,1333,1018,57,331,119,255,9,142,277,136,90,21,54,1058,200,7,932,150,205,33,1,1414,18,158,109,28,53,1,36,180,17,8,2,18,331,298,169,155,37,177,77,118,134,62,86,11,55,54,55,56,253,439,7,29,52,39,25,34,23,20,52,63,2,10,35,8,33,15,17,51,4,4,6,24,1,30,6,6,0,17,0,54,2,0,11,0,2,4,5,3,0,8,4,0,7,8,0,10,2,0,1,0,0,0,0,1,5,1,1,13,1,4,1,0,1,0,0,2,1,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,15,11,9,6,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18 00:00:00,81058,8320,696,31506,16169,878,266,6421,130,9257,177,7683,228,77,452,11748,673,98,1960,66,478,2700,154,1190,24,1463,1332,65,387,142,337,120,187,321,236,114,22,60,1243,321,33,1024,196,225,34,1,1708,26,184,109,44,82,28,36,220,25,12,3,47,448,396,223,201,58,238,140,171,172,62,117,21,69,65,65,68,275,439,14,38,78,50,26,49,30,24,67,72,39,33,41,29,46,15,34,55,10,5,7,26,5,38,10,8,0,33,0,56,2,2,11,0,3,5,7,3,0,9,7,0,7,10,0,12,6,0,1,2,0,0,0,1,5,1,1,13,1,7,1,0,1,0,0,2,5,2,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,16,11,9,18,0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19 00:00:00,81102,8413,712,35713,17361,889,313,7786,142,12327,212,9052,256,100,568,13910,790,113,2642,75,657,3028,164,1279,39,1550,1646,81,418,156,433,133,202,336,299,147,22,74,1486,372,35,1115,196,258,38,1,2056,35,260,119,51,93,28,51,250,27,20,8,98,448,464,292,238,111,251,203,171,227,116,145,21,86,93,83,79,275,452,14,49,84,58,38,71,30,29,92,105,39,35,50,50,49,20,52,59,10,7,7,31,6,38,15,9,3,36,0,68,2,1,12,3,4,7,8,3,0,11,28,0,7,14,0,13,6,2,1,2,1,0,0,1,6,1,3,13,1,7,1,0,4,0,0,2,6,2,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,2,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,19,11,12,27,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20 00:00:00,81156,8565,712,41035,18407,924,345,13680,148,15320,272,10886,278,108,681,17963,900,140,2716,85,800,4075,192,1439,48,1746,2013,105,418,194,677,157,217,400,454,199,22,87,1795,621,37,1225,256,267,40,1,2465,48,277,119,60,118,44,51,330,36,28,8,192,785,694,557,238,199,355,335,274,311,150,234,34,109,102,103,97,286,460,16,63,115,73,63,86,49,39,94,123,53,44,69,79,67,33,69,64,13,11,11,31,9,53,23,12,3,42,0,75,2,3,12,3,14,9,8,7,0,11,28,0,7,17,0,15,9,2,1,5,1,1,0,1,6,3,6,13,3,7,1,0,6,0,0,3,6,2,2,0,0,0,1,6,0,0,0,0,1,0,0,0,0,1,1,2,2,1,2,0,1,1,1,1,0,1,0,1,0,0,0,1,0,23,11,14,33,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21 00:00:00,81250,8652,712,47021,19644,963,385,19101,159,19848,322,12632,285,135,791,20410,1030,140,4014,91,943,5294,208,1639,48,1914,2388,128,495,244,705,163,230,450,501,253,24,90,2257,793,51,1337,285,283,43,1,3003,67,308,144,73,164,44,69,409,49,39,12,359,1020,833,683,434,367,425,484,344,369,202,234,72,137,128,135,128,341,470,29,77,136,85,89,111,66,54,127,137,75,49,89,94,67,40,85,70,20,16,16,38,9,64,33,24,12,42,0,78,2,14,15,6,18,9,17,7,1,13,28,3,11,20,0,16,12,2,9,5,1,1,0,1,9,3,6,13,3,7,3,2,6,0,0,3,6,2,2,0,0,0,4,7,0,0,0,0,1,0,0,1,1,1,1,2,2,1,2,1,1,1,1,2,0,1,0,3,0,0,1,1,0,32,15,28,45,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22 00:00:00,81305,8799,712,53578,20610,1007,432,25493,176,22213,411,14308,305,153,1071,25374,1183,153,5067,94,1278,6575,214,1763,52,2118,2814,206,530,330,883,187,307,523,730,306,24,139,2815,1021,53,1420,294,306,49,1,3640,85,367,144,77,203,53,76,473,83,52,22,670,1280,995,785,537,506,536,670,392,450,240,318,112,200,196,171,158,383,481,47,96,160,103,93,124,80,60,163,178,88,53,117,110,84,64,85,76,27,21,19,47,14,73,43,24,14,70,0,83,2,14,19,14,23,49,17,7,1,18,37,3,11,25,1,16,17,2,16,6,1,3,0,2,9,4,6,13,3,7,4,2,6,1,0,3,10,2,2,0,0,0,4,7,0,0,0,0,1,0,0,3,2,1,1,2,3,1,2,3,1,1,2,2,0,1,0,3,0,0,1,1,0,32,18,45,53,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020-03-23 00:00:00,81397,8897,712,59138,21638,1086,455,33276,188,24873,599,16044,332,169,1314,28768,1306,153,5741,113,1465,7245,233,1934,55,2383,3244,254,624,396,1071,248,380,626,776,367,40,201,3401,1593,84,1514,327,326,54,2,4216,114,433,160,82,251,65,76,568,131,66,30,1236,1600,1120,906,632,789,634,798,511,514,274,363,202,245,231,222,225,414,494,73,115,194,131,126,139,94,75,187,185,113,60,134,135,95,75,112,89,40,35,24,67,14,90,43,26,18,70,0,88,2,21,24,14,30,50,19,15,2,22,37,3,23,27,1,16,19,3,16,14,1,3,0,2,11,4,12,13,3,7,5,2,6,1,0,3,10,2,2,1,0,0,5,7,1,1,0,1,4,0,0,3,2,1,1,2,3,1,2,3,2,1,2,2,0,1,0,3,0,0,1,1,1,37,18,47,56,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24 00:00:00,81496,8961,712,63927,23049,1128,509,43667,189,29056,721,20123,377,195,1682,35136,1518,198,6726,123,2088,8795,266,2046,66,2621,4474,315,695,499,1442,267,462,700,875,438,40,230,3743,1924,87,1572,366,352,61,2,4764,136,576,187,97,316,72,81,588,179,102,40,1529,2060,1236,1125,746,981,749,875,562,579,402,395,245,313,277,249,266,442,501,73,143,235,167,132,180,109,89,201,186,133,62,158,158,116,99,127,104,56,40,27,79,25,107,46,27,36,77,0,91,0,27,27,16,36,51,36,16,3,22,51,12,23,33,9,19,20,3,18,17,3,3,0,4,11,4,12,13,4,20,5,6,9,1,0,4,10,3,5,2,0,0,5,7,1,1,0,1,4,0,0,3,3,3,1,2,3,1,2,3,3,1,2,2,0,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25 00:00:00,81591,9037,712,69176,24811,1193,558,53740,191,32986,827,22622,392,215,2044,39885,1624,248,8164,134,2790,9877,316,2286,84,2863,5283,382,743,536,1930,318,552,792,972,495,74,264,4269,2247,91,1718,402,369,70,2,5580,148,794,187,102,367,87,81,648,209,155,44,1872,2362,1394,1329,922,1082,901,1099,767,686,554,416,312,345,378,303,387,480,526,97,170,249,187,166,197,125,114,218,204,164,72,177,162,124,114,154,123,66,48,53,86,73,110,50,30,42,84,0,104,0,47,29,42,45,57,40,25,3,27,51,17,23,39,9,21,21,3,20,18,3,5,0,4,12,5,12,13,4,5,6,7,9,1,0,7,10,3,6,2,1,2,7,7,3,1,0,1,4,0,0,3,3,3,3,3,3,4,2,3,4,1,2,2,0,3,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26 00:00:00,81661,9137,712,74386,27017,1307,631,65778,195,37323,934,25600,419,235,2364,49515,1796,333,9640,141,3251,10897,346,2526,99,3084,5588,442,821,657,2369,333,636,880,1063,658,84,302,4937,2554,96,1862,456,404,75,3,6438,177,906,208,102,405,93,86,737,274,205,51,2433,2995,1654,1564,1142,1173,1051,1333,900,790,709,480,392,443,470,384,387,528,537,145,225,265,226,176,221,149,173,242,216,188,81,201,189,132,146,172,146,75,57,93,99,80,129,60,36,48,91,0,109,0,52,32,44,48,60,41,28,7,37,51,19,31,39,14,26,24,12,23,18,11,9,2,4,12,5,12,13,4,5,6,8,9,4,0,7,10,3,6,7,1,3,8,7,5,5,2,1,4,0,2,3,3,3,3,3,3,4,2,4,5,1,2,2,0,3,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27 00:00:00,81782,9241,712,80589,29406,1387,683,83836,208,43938,1045,29551,458,252,2810,57786,2031,333,11812,153,4042,11811,382,2840,109,3369,6909,495,892,727,2693,368,707,958,1201,840,94,367,6235,2985,96,2023,495,538,79,3,7468,201,1029,208,106,475,122,86,802,299,283,65,3629,3544,1925,1819,1306,1403,1221,1453,1012,893,927,580,488,558,491,384,502,562,549,196,275,290,261,191,244,177,197,264,226,224,111,231,217,146,152,212,174,75,67,132,105,96,134,75,52,81,107,84,114,71,69,43,44,51,65,50,31,10,41,56,23,33,44,14,26,25,16,23,18,11,13,4,4,12,9,13,13,4,5,7,8,12,6,0,8,11,3,6,11,1,6,8,7,7,5,2,7,6,0,2,3,4,7,3,3,3,4,3,4,5,2,2,2,0,3,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28 00:00:00,81897,9332,712,86498,32332,1468,732,101657,225,50871,1136,33402,466,267,3143,65719,2161,405,14745,163,4682,12928,458,3069,131,3755,7657,586,966,887,3035,391,803,1041,1373,1036,110,409,7284,3417,99,2200,536,575,83,4,8647,219,1292,223,106,585,165,94,890,358,368,70,5698,4268,2279,2121,1610,1595,1389,1605,1104,1046,1170,635,581,674,539,457,589,632,562,310,345,329,300,237,280,199,227,293,269,267,150,263,238,162,180,235,186,91,80,137,119,101,139,88,68,94,107,91,115,86,82,61,58,51,66,54,31,10,52,56,26,42,48,23,26,28,22,25,24,12,13,11,8,16,10,13,16,4,5,7,8,12,6,8,8,11,3,6,11,1,6,8,7,7,5,2,7,9,0,2,5,4,7,3,3,3,4,3,5,5,3,2,3,0,3,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29 00:00:00,81999,9478,712,92472,35408,1693,802,121478,235,57695,1245,38105,476,283,3640,73235,2320,468,17312,174,5576,14076,506,3447,152,4015,8271,657,1061,987,3619,412,1075,1167,1495,1264,110,454,9134,3904,99,2366,576,645,90,5,9819,241,1452,224,113,717,182,94,963,394,451,89,7402,5170,2631,2415,1909,1823,1638,1831,1203,1155,1187,671,719,786,608,659,690,684,590,356,402,407,343,258,305,231,278,331,292,308,228,295,274,179,207,246,197,91,119,141,130,101,149,104,95,102,119,98,120,91,84,74,58,65,74,60,38,10,56,56,26,42,48,30,30,34,28,25,26,14,19,18,8,16,10,14,16,4,8,7,8,12,6,8,8,12,3,6,11,3,8,8,8,8,5,2,7,9,2,2,7,5,7,3,5,3,6,5,5,5,3,4,3,0,3,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30 00:00:00,82122,9583,712,97689,38309,1866,844,140886,255,62095,1388,40708,499,298,3984,80110,2470,570,19780,188,6280,14829,547,3700,167,4284,8788,713,1156,1024,4247,438,1418,1240,1597,1534,120,511,10836,4256,103,2564,609,679,91,5,10930,259,1815,224,117,848,209,94,1020,460,514,111,9217,5962,2817,2615,2139,1924,1862,1950,1299,1285,1280,852,859,901,702,741,745,730,634,475,479,424,408,323,347,263,312,346,314,334,284,314,304,214,222,259,212,139,139,152,142,165,151,144,110,107,119,109,126,94,85,81,84,65,78,70,42,18,59,56,39,46,48,33,32,34,29,25,33,18,24,18,16,21,11,14,17,19,8,7,15,12,12,10,11,12,9,6,11,8,8,8,8,8,9,2,9,9,2,2,7,7,7,3,6,3,6,5,6,5,3,4,4,0,4,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31 00:00:00,82198,9661,712,101739,41495,1866,879,161807,266,66885,1524,45170,515,306,4361,87956,2626,611,22453,203,7398,15922,630,4028,179,4445,9618,790,1212,1251,4695,446,1546,1352,1717,1836,170,584,11899,4579,107,2755,656,715,103,5,11817,285,2109,230,122,993,273,152,1086,491,589,131,10827,6408,3001,2910,2449,1962,2055,1988,1453,1414,1326,950,901,989,798,785,820,756,693,548,556,482,447,368,376,298,312,359,336,370,302,330,310,230,246,268,223,139,170,152,162,168,156,149,139,128,135,116,127,94,91,97,94,81,82,70,50,27,64,62,43,49,49,33,36,36,35,30,33,18,30,25,22,23,14,19,17,19,8,7,15,12,12,14,11,12,9,6,11,8,8,8,8,8,10,8,9,9,2,7,7,7,7,5,6,3,6,5,6,5,3,4,4,3,4,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02 00:00:00,82361,9887,712,110574,47593,2178,1000,213372,317,77872,1771,57749,569,329,4862,104118,2908,814,29865,218,9560,17768,728,4947,210,4863,10711,963,1415,1998,6092,479,2311,1446,2118,2777,237,847,13964,6836,109,3290,779,779,117,5,13696,354,2460,236,146,1215,359,163,1220,581,708,174,15679,8251,3508,3447,3031,2748,2554,2319,1720,1677,1380,1323,1284,1181,1065,1060,1054,841,835,794,654,571,525,459,446,423,423,422,400,390,380,375,338,320,282,278,259,233,212,195,190,190,188,181,172,161,143,134,131,125,123,115,111,109,90,82,81,74,69,68,57,55,54,44,44,39,36,36,34,33,32,31,30,29,21,20,19,19,19,18,16,15,15,15,14,14,13,13,12,10,10,10,10,10,10,9,9,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,4,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
